Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,x,z,r
14.496,-0.028354,-0.171237,0.028808,0.678775,-0.523519,-0.288358,1.424371,0.092721,-0.362508,0.099178,-0.206452,-0.495703,-0.145873,0.084997,0.120174,-0.038084,0.118663,-0.217697,0.400640,0.007441,-0.105133,4.714844,6.554774
14.512,-0.024428,-0.174737,0.026645,0.667634,-0.513520,-0.284801,1.408360,0.095554,-0.359375,0.090957,-0.172938,-0.494618,-0.150306,0.096935,0.117190,-0.045294,0.118492,-0.215736,0.399103,0.018744,-0.102702,4.718435,6.787107
14.529,-0.016770,-0.176633,0.021491,0.641467,-0.494581,-0.277911,1.368786,0.101586,-0.348875,0.075920,-0.128910,-0.486567,-0.153630,0.115502,0.114874,-0.056875,0.118756,-0.210911,0.394761,0.029528,-0.098733,4.721591,7.129241
14.546,-0.008296,-0.176585,0.015224,0.609501,-0.473927,-0.270404,1.319500,0.108419,-0.334501,0.060016,-0.099319,-0.473434,-0.154920,0.132685,0.113141,-0.067597,0.119524,-0.204882,0.388993,0.035354,-0.094956,4.722474,7.424695
14.562,0.002226,-0.176298,0.007046,0.567231,-0.448251,-0.261253,1.253716,0.116851,-0.314491,0.040829,-0.076602,-0.453535,-0.155996,0.151362,0.111693,-0.078264,0.121026,-0.196791,0.380943,0.039259,-0.090814,4.723478,7.544824
14.579,0.018388,-0.175329,-0.005916,0.498830,-0.408526,-0.247573,1.146548,0.129354,-0.281066,0.012170,-0.055272,-0.417911,-0.156804,0.172511,0.110555,-0.080763,0.124231,-0.183524,0.367279,0.041605,-0.087439,4.724929,7.544960
14.596,0.032969,-0.174200,-0.017838,0.434582,-0.372460,-0.235612,1.054327,0.140278,-0.249058,-0.013511,-0.040080,-0.381878,-0.156817,0.183017,0.110494,-0.080629,0.127931,-0.171114,0.354397,0.041661,-0.087121,4.726155,7.545454
14.613,0.053194,-0.172291,-0.034606,0.351747,-0.324485,-0.222839,0.949859,0.151858,-0.201949,-0.049588,-0.026063,-0.326460,-0.155906,0.190578,0.111790,-0.079927,0.134478,-0.153466,0.336111,0.041972,-0.086974,4.726946,7.549139
14.629,0.064684,-0.170367,-0.044436,0.293931,-0.290631,-0.217907,0.870802,0.154180,-0.163636,-0.072647,-0.021379,-0.276655,-0.154416,0.193197,0.114040,-0.078598,0.141234,-0.139504,0.320812,0.042488,-0.086924,4.727567,7.560632
14.646,0.074943,-0.167304,-0.050567,0.226268,-0.254416,-0.213081,0.776303,0.156100,-0.122605,-0.099168,-0.019649,-0.218448,-0.151405,0.196730,0.118739,-0.075238,0.152154,-0.127995,0.308420,0.043492,-0.086932,4.728280,7.597917
14.663,0.080197,-0.164392,-0.051222,0.177314,-0.227168,-0.211133,0.704996,0.155991,-0.096950,-0.110691,-0.019735,-0.177646,-0.148162,0.199603,0.123879,-0.070849,0.162483,-0.121356,0.298852,0.044490,-0.087023,4.728723,7.655517
14.679,0.087267,-0.160240,-0.051656,0.119853,-0.195259,-0.208413,0.620843,0.155621,-0.066051,-0.125085,-0.020175,-0.132214,-0.142878,0.200330,0.132328,-0.062378,0.177972,-0.114260,0.295677,0.045800,-0.087291,4.729034,7.779688
14.696,0.093131,-0.160184,-0.052481,0.077372,-0.170874,-0.206041,0.557699,0.155114,-0.042463,-0.137792,-0.020977,-0.098573,-0.137917,0.200355,0.140360,-0.053143,0.191878,-0.111722,0.295167,0.046678,-0.087621,4.729036,7.926405
14.713,0.100512,-0.160213,-0.054338,0.028233,-0.142640,-0.202673,0.480724,0.154051,-0.015312,-0.156283,-0.023082,-0.059833,-0.130683,0.200367,0.152241,-0.037668,0.211721,-0.108182,0.294202,0.047347,-0.088199,4.728625,8.191455
14.729,0.101988,-0.160267,-0.056392,0.004802,-0.131045,-0.199872,0.435156,0.152778,-0.005496,-0.166894,-0.025899,-0.043129,-0.125097,0.200359,0.161456,-0.023156,0.223038,-0.105221,0.293065,0.047442,-0.088746,4.727993,8.459850
14.746,0.102005,-0.160138,-0.059522,-0.004022,-0.127924,-0.199150,0.397313,0.150566,-0.003914,-0.168403,-0.030966,-0.037267,-0.123373,0.200426,0.163378,-0.005722,0.225378,-0.103219,0.290889,0.047084,-0.089413,4.726883,8.856250
14.763,0.102047,-0.159811,-0.062373,-0.004116,-0.126571,-0.198971,0.381876,0.148303,-0.003351,-0.168770,-0.036183,-0.037113,-0.123150,0.200587,0.163378,-0.001555,0.225560,-0.102571,0.288491,0.046443,-0.089484,4.725770,9.172679
14.780,0.102127,-0.159172,-0.063226,-0.004119,-0.126567,-0.198960,0.378254,0.145244,-0.003301,-0.168963,-0.043248,-0.037105,-0.123142,0.200903,0.163377,-0.001161,0.225571,-0.102502,0.285076,0.045324,-0.089488,4.724291,9.235763
14.796,0.102213,-0.158463,-0.063253,-0.004123,-0.126557,-0.198960,0.378118,0.144087,-0.003300,-0.168902,-0.046027,-0.037104,-0.123127,0.201254,0.163375,-0.001149,0.225571,-0.102499,0.282264,0.044151,-0.089489,4.724024,9.237756
14.813,0.102332,-0.157467,-0.063255,-0.004129,-0.126537,-0.198960,0.378109,0.144012,-0.003299,-0.168563,-0.046216,-0.037103,-0.123101,0.201748,0.163372,-0.001149,0.225571,-0.102499,0.281796,0.042567,-0.089489,4.724005,9.237894
14.830,0.102398,-0.156826,-0.063255,-0.004136,-0.126516,-0.198960,0.378108,0.144010,-0.003299,-0.168100,-0.046222,-0.037103,-0.123076,0.202066,0.163369,-0.001149,0.225571,-0.102499,0.281782,0.042159,-0.089489,4.724004,9.237898
14.846,0.102404,-0.156823,-0.063255,-0.004145,-0.126485,-0.198960,0.378108,0.144009,-0.003299,-0.167307,-0.046223,-0.037103,-0.123040,0.202070,0.163366,-0.001149,0.225571,-0.102499,0.281781,0.042079,-0.089489,4.724004,9.237898
14.863,0.102404,-0.156814,-0.063255,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.166569,-0.046223,-0.037103,-0.123033,0.202077,0.163366,-0.001149,0.225571,-0.102499,0.281781,0.042078,-0.089489,4.724004,9.237898
14.880,0.102404,-0.156796,-0.063255,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165779,-0.046223,-0.037103,-0.123033,0.202088,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042076,-0.089489,4.724004,9.237897
14.896,0.102404,-0.156778,-0.063254,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165777,-0.046223,-0.037103,-0.123033,0.202099,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042074,-0.089489,4.724004,9.237897
14.913,0.102404,-0.156752,-0.063252,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165767,-0.046223,-0.037103,-0.123032,0.202114,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042071,-0.089489,4.724004,9.237897
14.930,0.102404,-0.156735,-0.063250,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165750,-0.046223,-0.037103,-0.123032,0.202117,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042067,-0.089489,4.724004,9.237896
14.947,0.102404,-0.156735,-0.063248,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165732,-0.046223,-0.037104,-0.123032,0.202117,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042067,-0.089489,4.724004,9.237896
14.963,0.102404,-0.156735,-0.063246,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165711,-0.046223,-0.037104,-0.123032,0.202117,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237895
14.980,0.102404,-0.156734,-0.063246,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165689,-0.046223,-0.037104,-0.123031,0.202117,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237894
14.997,0.102404,-0.156734,-0.063246,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165689,-0.046223,-0.037104,-0.123031,0.202117,0.163365,-0.001149,0.225571,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237893
15.013,0.102404,-0.156733,-0.063246,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046223,-0.037104,-0.123031,0.202118,0.163365,-0.001149,0.225571,-0.102499,0.281780,0.042066,-0.089489,4.724004,9.237892
15.030,0.102404,-0.156733,-0.063246,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046223,-0.037104,-0.123031,0.202118,0.163365,-0.001149,0.225571,-0.102499,0.281780,0.042066,-0.089489,4.724004,9.237891
15.047,0.102404,-0.156733,-0.063246,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046223,-0.037104,-0.123031,0.202118,0.163365,-0.001149,0.225571,-0.102499,0.281780,0.042066,-0.089489,4.724004,9.237891
15.063,0.102404,-0.156733,-0.063246,-0.004147,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046223,-0.037104,-0.123031,0.202118,0.163365,-0.001149,0.225572,-0.102499,0.281780,0.042066,-0.089489,4.724004,9.237890
15.080,0.102404,-0.156733,-0.063246,-0.004146,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046223,-0.037104,-0.123031,0.202118,0.163365,-0.001149,0.225576,-0.102499,0.281780,0.042066,-0.089489,4.724004,9.237889
15.097,0.102404,-0.156733,-0.063246,-0.004146,-0.126466,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046223,-0.037104,-0.123031,0.202118,0.163365,-0.001149,0.225585,-0.102499,0.281780,0.042066,-0.089489,4.724004,9.237889
15.114,0.102404,-0.156733,-0.063246,-0.004144,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046222,-0.037105,-0.123031,0.202118,0.163365,-0.001149,0.225595,-0.102499,0.281780,0.042066,-0.089489,4.724004,9.237889
15.130,0.102404,-0.156733,-0.063246,-0.004143,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046222,-0.037105,-0.123031,0.202121,0.163365,-0.001149,0.225610,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237888
15.147,0.102404,-0.156732,-0.063246,-0.004142,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046222,-0.037105,-0.123031,0.202130,0.163365,-0.001149,0.225622,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237888
15.164,0.102404,-0.156732,-0.063246,-0.004142,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046222,-0.037105,-0.123031,0.202142,0.163365,-0.001149,0.225622,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237887
15.180,0.102404,-0.156732,-0.063246,-0.004142,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046222,-0.037105,-0.123031,0.202160,0.163365,-0.001149,0.225623,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237887
15.197,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046222,-0.037105,-0.123031,0.202177,0.163365,-0.001149,0.225623,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237886
15.214,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165688,-0.046222,-0.037105,-0.123031,0.202191,0.163365,-0.001149,0.225624,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237886
15.230,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165687,-0.046223,-0.037105,-0.123031,0.202191,0.163365,-0.001149,0.225624,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237885
15.247,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165687,-0.046230,-0.037105,-0.123031,0.202191,0.163365,-0.001149,0.225624,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237885
15.264,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165687,-0.046241,-0.037105,-0.123031,0.202191,0.163365,-0.001149,0.225624,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237884
15.281,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378108,0.144009,-0.003299,-0.165687,-0.046258,-0.037106,-0.123031,0.202192,0.163365,-0.001149,0.225624,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237884
15.297,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378108,0.144008,-0.003299,-0.165687,-0.046279,-0.037106,-0.123031,0.202193,0.163365,-0.001149,0.225624,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237883
15.314,0.102404,-0.156732,-0.063246,-0.004141,-0.126468,-0.198960,0.378108,0.144007,-0.003299,-0.165686,-0.046298,-0.037106,-0.123031,0.202195,0.163365,-0.001149,0.225624,-0.102499,0.281782,0.042066,-0.089489,4.724004,9.237883
15.331,0.102404,-0.156732,-0.063246,-0.004141,-0.126467,-0.198960,0.378107,0.144004,-0.003299,-0.165684,-0.046298,-0.037106,-0.123031,0.202199,0.163365,-0.001149,0.225624,-0.102499,0.281781,0.042066,-0.089489,4.724004,9.237885
15.347,0.102404,-0.156732,-0.063245,-0.004141,-0.126467,-0.198959,0.378104,0.144002,-0.003299,-0.165681,-0.046298,-0.037108,-0.123031,0.202203,0.163365,-0.001150,0.225627,-0.102498,0.281780,0.042067,-0.089489,4.724005,9.237900
15.364,0.102403,-0.156731,-0.063245,-0.004140,-0.126465,-0.198958,0.378096,0.143997,-0.003299,-0.165674,-0.046303,-0.037112,-0.123029,0.202209,0.163365,-0.001153,0.225633,-0.102496,0.281778,0.042067,-0.089489,4.724005,9.237937
15.381,0.102403,-0.156730,-0.063244,-0.004138,-0.126463,-0.198956,0.378087,0.143993,-0.003299,-0.165667,-0.046309,-0.037117,-0.123027,0.202215,0.163365,-0.001156,0.225639,-0.102495,0.281774,0.042068,-0.089489,4.724006,9.237980
15.397,0.102403,-0.156728,-0.063242,-0.004137,-0.126460,-0.198954,0.378073,0.143989,-0.003299,-0.165657,-0.046320,-0.037124,-0.123024,0.202216,0.163365,-0.001161,0.225648,-0.102492,0.281770,0.042070,-0.089489,4.724007,9.238043
15.414,0.102402,-0.156726,-0.063241,-0.004135,-0.126458,-0.198951,0.378061,0.143988,-0.003299,-0.165651,-0.046331,-0.037130,-0.123022,0.202216,0.163365,-0.001165,0.225656,-0.102490,0.281766,0.042071,-0.089489,4.724008,9.238098
15.431,0.102402,-0.156726,-0.063241,-0.004134,-0.126457,-0.198951,0.378058,0.143988,-0.003299,-0.165651,-0.046345,-0.037134,-0.123021,0.202217,0.163365,-0.001166,0.225656,-0.102489,0.281765,0.042071,-0.089489,4.724008,9.238112
15.448,0.102402,-0.156726,-0.063241,-0.004134,-0.126457,-0.198951,0.378058,0.143988,-0.003299,-0.165651,-0.046345,-0.037134,-0.123021,0.202217,0.163365,-0.001166,0.225656,-0.102489,0.281765,0.042071,-0.089489,4.724008,9.238112
15.464,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046346,-0.037134,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238113
15.481,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046346,-0.037134,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238114
15.498,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046346,-0.037134,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238116
15.514,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046346,-0.037135,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238116
15.531,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037135,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238116
15.548,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037135,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238116
15.564,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037135,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238115
15.581,0.102402,-0.156725,-0.063241,-0.004134,-0.126457,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037135,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238115
15.598,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037135,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238115
15.615,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037135,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238114
15.631,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198951,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238113
15.648,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198950,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238112
15.665,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198950,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238111
15.681,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198950,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163365,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238111
15.698,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198950,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163366,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238111
15.715,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198950,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163367,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238110
15.731,0.102402,-0.156725,-0.063241,-0.004134,-0.126458,-0.198950,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163370,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238110
15.748,0.102402,-0.156725,-0.063241,-0.004134,-0.126459,-0.198950,0.378057,0.143988,-0.003299,-0.165650,-0.046347,-0.037136,-0.123021,0.202217,0.163374,-0.001166,0.225657,-0.102489,0.281764,0.042071,-0.089489,4.724008,9.238110
15.765,0.102416,-0.156693,-0.063227,-0.004100,-0.126450,-0.198917,0.377838,0.143929,-0.003344,-0.165505,-0.046406,-0.037151,-0.123009,0.202248,0.163363,-0.001151,0.225676,-0.102444,0.281683,0.042077,-0.089490,4.724004,9.238915
15.782,0.102463,-0.156552,-0.063186,-0.003946,-0.126412,-0.198778,0.377008,0.143708,-0.003511,-0.164951,-0.046636,-0.037191,-0.122966,0.202368,0.163308,-0.001091,0.225752,-0.102276,0.281370,0.042093,-0.089496,4.723991,9.241930
15.798,0.102553,-0.156247,-0.063109,-0.003606,-0.126324,-0.198478,0.375273,0.143246,-0.003851,-0.163803,-0.047118,-0.037264,-0.122873,0.202622,0.163188,-0.000969,0.225910,-0.101925,0.280715,0.042126,-0.089508,4.723963,9.248128
15.815,0.102671,-0.155808,-0.063010,-0.003107,-0.126169,-0.198042,0.372831,0.142598,-0.004304,-0.162206,-0.047793,-0.037360,-0.122739,0.202985,0.163019,-0.000812,0.226131,-0.101434,0.279794,0.042178,-0.089523,4.723923,9.256680
15.832,0.102784,-0.155363,-0.062916,-0.002597,-0.125996,-0.197598,0.370389,0.141951,-0.004740,-0.160622,-0.048466,-0.037451,-0.122601,0.203349,0.162850,-0.000663,0.226351,-0.100945,0.278874,0.042233,-0.089538,4.723882,9.265128
15.848,0.102840,-0.154880,-0.062873,-0.002039,-0.125797,-0.197115,0.367761,0.141255,-0.005025,-0.159123,-0.049188,-0.037497,-0.122452,0.203743,0.162667,-0.000596,0.226587,-0.100420,0.277884,0.042294,-0.089541,4.723837,9.272814
15.865,0.102841,-0.154779,-0.062870,-0.001907,-0.125593,-0.197001,0.367756,0.141254,-0.005048,-0.158928,-0.049188,-0.037498,-0.122416,0.203799,0.162671,-0.000592,0.226587,-0.100420,0.277882,0.042323,-0.089541,4.723827,9.273678
15.882,0.102841,-0.154776,-0.062870,-0.001904,-0.125593,-0.196999,0.367738,0.141250,-0.005048,-0.158922,-0.049192,-0.037499,-0.122416,0.203801,0.162686,-0.000591,0.226588,-0.100418,0.277877,0.042324,-0.089541,4.723827,9.273705
15.898,0.102842,-0.154776,-0.062870,-0.001897,-0.125590,-0.196996,0.367700,0.141242,-0.005050,-0.158922,-0.049198,-0.037501,-0.122415,0.203831,0.162718,-0.000591,0.226589,-0.100414,0.277864,0.042325,-0.089542,4.723827,9.273705
15.915,0.102843,-0.154776,-0.062870,-0.001889,-0.125587,-0.196993,0.367657,0.141232,-0.005051,-0.158922,-0.049206,-0.037503,-0.122413,0.203883,0.162753,-0.000591,0.226591,-0.100409,0.277850,0.042326,-0.089542,4.723827,9.273705
15.932,0.102845,-0.154776,-0.062870,-0.001876,-0.125582,-0.196988,0.367597,0.141219,-0.005053,-0.158922,-0.049217,-0.037506,-0.122411,0.203972,0.162803,-0.000591,0.226594,-0.100402,0.277830,0.042328,-0.089542,4.723827,9.273705
15.949,0.102845,-0.154776,-0.062870,-0.001865,-0.125577,-0.196983,0.367542,0.141206,-0.005055,-0.158922,-0.049227,-0.037507,-0.122409,0.204064,0.162849,-0.000591,0.226596,-0.100396,0.277812,0.042330,-0.089542,4.723827,9.273705
15.965,0.102845,-0.154776,-0.062870,-0.001863,-0.125572,-0.196982,0.367542,0.141206,-0.005056,-0.158921,-0.049227,-0.037507,-0.122409,0.204185,0.162849,-0.000591,0.226596,-0.100396,0.277812,0.042331,-0.089542,4.723827,9.273705
15.982,0.102845,-0.154776,-0.062870,-0.001862,-0.125572,-0.196982,0.367541,0.141206,-0.005056,-0.158921,-0.049227,-0.037507,-0.122409,0.204210,0.162849,-0.000591,0.226596,-0.100396,0.277812,0.042331,-0.089542,4.723827,9.273705
15.999,0.102845,-0.154776,-0.062870,-0.001862,-0.125572,-0.196982,0.367540,0.141206,-0.005056,-0.158921,-0.049227,-0.037507,-0.122409,0.204210,0.162850,-0.000591,0.226596,-0.100396,0.277811,0.042331,-0.089542,4.723827,9.273704
16.015,0.102845,-0.154776,-0.062870,-0.001862,-0.125572,-0.196982,0.367540,0.141206,-0.005056,-0.158921,-0.049227,-0.037508,-0.122409,0.204212,0.162850,-0.000591,0.226596,-0.100396,0.277811,0.042331,-0.089542,4.723827,9.273704
16.032,0.102845,-0.154776,-0.062870,-0.001862,-0.125572,-0.196982,0.367539,0.141206,-0.005056,-0.158921,-0.049227,-0.037508,-0.122409,0.204214,0.162851,-0.000591,0.226596,-0.100396,0.277811,0.042331,-0.089542,4.723827,9.273703
16.049,0.102845,-0.154776,-0.062870,-0.001862,-0.125572,-0.196982,0.367538,0.141205,-0.005056,-0.158921,-0.049227,-0.037510,-0.122408,0.204216,0.162852,-0.000591,0.226596,-0.100396,0.277810,0.042331,-0.089542,4.723827,9.273702
16.065,0.102845,-0.154776,-0.062870,-0.001862,-0.125572,-0.196981,0.367537,0.141200,-0.005056,-0.158921,-0.049227,-0.037514,-0.122408,0.204218,0.162852,-0.000591,0.226596,-0.100396,0.277810,0.042331,-0.089542,4.723827,9.273701
16.082,0.102845,-0.154776,-0.062872,-0.001862,-0.125572,-0.196981,0.367537,0.141187,-0.005056,-0.158921,-0.049227,-0.037520,-0.122408,0.204219,0.162852,-0.000591,0.226596,-0.100396,0.277810,0.042331,-0.089542,4.723827,9.273705
16.099,0.102845,-0.154775,-0.062876,-0.001861,-0.125572,-0.196981,0.367537,0.141172,-0.005055,-0.158921,-0.049227,-0.037526,-0.122408,0.204220,0.162852,-0.000592,0.226596,-0.100396,0.277810,0.042331,-0.089542,4.723826,9.273713
16.116,0.102845,-0.154775,-0.062883,-0.001861,-0.125572,-0.196981,0.367536,0.141149,-0.005055,-0.158921,-0.049228,-0.037534,-0.122408,0.204222,0.162852,-0.000592,0.226596,-0.100396,0.277811,0.042330,-0.089542,4.723826,9.273729
16.132,0.102844,-0.154775,-0.062891,-0.001861,-0.125571,-0.196980,0.367536,0.141128,-0.005054,-0.158921,-0.049228,-0.037534,-0.122408,0.204225,0.162852,-0.000592,0.226596,-0.100395,0.277811,0.042330,-0.089542,4.723826,9.273746
16.149,0.102844,-0.154774,-0.062900,-0.001861,-0.125571,-0.196980,0.367535,0.141117,-0.005053,-0.158921,-0.049228,-0.037534,-0.122408,0.204228,0.162852,-0.000593,0.226596,-0.100395,0.277811,0.042330,-0.089542,4.723826,9.273770
16.166,0.102844,-0.154774,-0.062902,-0.001861,-0.125571,-0.196979,0.367535,0.141117,-0.005053,-0.158921,-0.049228,-0.037535,-0.122408,0.204231,0.162852,-0.000593,0.226596,-0.100395,0.277811,0.042330,-0.089542,4.723825,9.273784
16.182,0.102843,-0.154774,-0.062902,-0.001861,-0.125571,-0.196979,0.367535,0.141117,-0.005053,-0.158921,-0.049228,-0.037535,-0.122408,0.204232,0.162852,-0.000593,0.226596,-0.100395,0.277811,0.042330,-0.089542,4.723825,9.273784
16.199,0.102843,-0.154774,-0.062902,-0.001861,-0.125571,-0.196979,0.367535,0.141117,-0.005053,-0.158921,-0.049228,-0.037535,-0.122408,0.204232,0.162852,-0.000593,0.226596,-0.100395,0.277811,0.042330,-0.089542,4.723825,9.273784
16.216,0.102843,-0.154774,-0.062902,-0.001861,-0.125571,-0.196979,0.367535,0.141116,-0.005053,-0.158921,-0.049228,-0.037535,-0.122408,0.204232,0.162852,-0.000593,0.226596,-0.100395,0.277811,0.042330,-0.089542,4.723825,9.273784
16.232,0.102843,-0.154774,-0.062903,-0.001861,-0.125571,-0.196979,0.367535,0.141116,-0.005053,-0.158921,-0.049228,-0.037536,-0.122408,0.204232,0.162852,-0.000593,0.226596,-0.100395,0.277811,0.042330,-0.089542,4.723825,9.273784
