Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,Vx,Vz,Vr
13.343,0.085047,0.064223,0.041032,1.069989,-0.399429,-0.176355,1.831233,0.017700,-0.086048,0.174533,0.020279,-0.236672,-0.047869,0.192804,0.002457,-0.082835,0.075698,-0.039210,0.053066,0.012530,0.001730,-0.003605,-9.422766
13.360,0.082812,0.065342,0.041937,1.064138,-0.400989,-0.209701,1.844600,0.009795,-0.094527,0.174533,0.017578,-0.235842,-0.046795,0.193516,0.003007,-0.081256,0.074902,-0.037798,0.051163,0.009524,0.003712,-0.004716,-9.857882
13.377,0.081617,0.066290,0.042647,1.062731,-0.402464,-0.229361,1.854195,0.004089,-0.097286,0.174533,0.015516,-0.235241,-0.045959,0.194063,0.003477,-0.080016,0.074181,-0.036660,0.049491,0.007288,0.005600,-0.005766,-10.453710
13.393,0.081610,0.067495,0.043438,1.061141,-0.404309,-0.249548,1.859946,0.001108,-0.099790,0.174533,0.013193,-0.234640,-0.045054,0.194644,0.004023,-0.078678,0.073315,-0.035331,0.047338,0.004830,0.007414,-0.003041,-11.239300
13.410,0.081529,0.069758,0.044776,1.058432,-0.407752,-0.276945,1.868548,-0.003329,-0.102998,0.174533,0.009263,-0.234345,-0.043641,0.195560,0.004939,-0.076585,0.071789,-0.032946,0.043144,0.000776,0.009989,-0.005450,-12.839760
13.427,0.081401,0.071746,0.045862,1.056222,-0.410711,-0.293284,1.874805,-0.006533,-0.104955,0.174533,0.006081,-0.234304,-0.042601,0.196262,0.005656,-0.075022,0.070541,-0.030916,0.039361,-0.002458,0.011482,-0.007201,-13.869620
13.444,0.081179,0.074086,0.047104,1.053714,-0.414141,-0.310525,1.881448,-0.009934,-0.106790,0.174533,0.002506,-0.234207,-0.042110,0.197034,0.006437,-0.073372,0.069121,-0.028552,0.034823,-0.006067,0.012754,-0.009404,-14.793770
13.460,0.080692,0.077787,0.049029,1.049859,-0.419432,-0.328688,1.890925,-0.014840,-0.109010,0.174533,-0.002902,-0.233946,-0.041402,0.198182,0.007573,-0.072150,0.066934,-0.024844,0.027496,-0.011488,0.014160,-0.012883,-15.850570
13.477,0.080206,0.080751,0.050566,1.046804,-0.423551,-0.342485,1.897988,-0.018593,-0.110369,0.174533,-0.007107,-0.233654,-0.040857,0.199069,0.008434,-0.071692,0.065192,-0.021876,0.021517,-0.015689,0.014846,-0.015625,-16.351610
13.494,0.079638,0.083979,0.052229,1.043527,-0.427879,-0.357183,1.901151,-0.022555,-0.111380,0.174533,-0.011615,-0.233264,-0.040258,0.200008,0.009344,-0.071184,0.063305,-0.018647,0.014934,-0.020196,0.015406,-0.018083,-16.813130
13.510,0.079608,0.088839,0.054636,1.038828,-0.434018,-0.378737,1.905709,-0.026181,-0.111792,0.174533,-0.018258,-0.232580,-0.039327,0.201360,0.010041,-0.070354,0.060584,-0.013832,0.004970,-0.026891,-0.000095,-0.021013,-17.931560
13.527,0.079483,0.092811,0.056558,1.036831,-0.436416,-0.396342,1.909437,-0.028318,-0.111530,0.174533,-0.023642,-0.231887,-0.038534,0.202454,0.010376,-0.069625,0.058409,-0.009882,-0.003276,-0.032355,-0.000412,-0.023365,-4.052161
13.544,0.079263,0.094867,0.057544,1.034803,-0.436427,-0.414398,1.913272,-0.030516,-0.110952,0.174533,-0.026719,-0.231054,-0.037700,0.203572,0.010724,-0.068827,0.057250,-0.006724,-0.010093,-0.036757,-0.000825,-0.025868,-4.252603
13.560,0.078841,0.094943,0.058936,1.033008,-0.436505,-0.440277,1.916343,-0.033790,-0.109707,0.174533,-0.030418,-0.229662,-0.036424,0.205152,0.011292,-0.067601,0.055583,-0.004610,-0.014907,-0.041332,-0.001585,-0.028969,-4.602191
13.577,0.078472,0.095063,0.059514,1.032333,-0.436645,-0.453469,1.917640,-0.036199,-0.108754,0.174533,-0.031227,-0.228523,-0.035479,0.205848,0.011746,-0.066671,0.054393,-0.004594,-0.015733,-0.042564,-0.002492,-0.030921,-4.725773
13.594,0.078008,0.095248,0.059787,1.031587,-0.436861,-0.468020,1.919088,-0.038941,-0.107799,0.174533,-0.031877,-0.227167,-0.034407,0.206224,0.012301,-0.065632,0.053079,-0.004548,-0.016137,-0.043603,-0.003381,-0.032919,-0.632223
13.611,0.077274,0.095563,0.060215,1.030514,-0.437297,-0.484476,1.921156,-0.042944,-0.106964,0.174533,-0.032818,-0.225081,-0.032882,0.206783,0.013175,-0.064149,0.051534,-0.004430,-0.016330,-0.045087,-0.005039,-0.034697,-0.641861
13.627,0.076756,0.095827,0.060574,1.030164,-0.437454,-0.495063,1.922582,-0.045928,-0.106793,0.174533,-0.033547,-0.223498,-0.031750,0.207223,0.013907,-0.063078,0.050805,-0.004320,-0.016324,-0.046207,-0.005583,-0.005207,-0.609188
13.644,0.076248,0.096112,0.060998,1.030042,-0.437473,-0.506622,1.923996,-0.048253,-0.107081,0.174533,-0.034372,-0.221772,-0.030532,0.207726,0.014765,-0.062233,0.049991,-0.004192,-0.016314,-0.047443,-0.006284,-0.003018,-0.550931
13.661,0.075573,0.096487,0.061695,1.029826,-0.437585,-0.523758,1.925834,-0.049572,-0.108710,0.174533,-0.035586,-0.219253,-0.029602,0.208529,0.016120,-0.061926,0.048755,-0.003989,-0.016266,-0.049254,-0.007393,-0.004967,-0.389177
13.677,0.075116,0.096707,0.062270,1.029614,-0.437725,-0.536580,1.927031,-0.050545,-0.110904,0.174533,-0.035586,-0.218010,-0.029303,0.209172,0.017179,-0.061728,0.047808,-0.003837,-0.016181,-0.049932,-0.008103,-0.006797,-0.210238
13.694,0.074691,0.096865,0.062927,1.029346,-0.437877,-0.550193,1.928144,-0.051603,-0.114032,0.174533,-0.035603,-0.217275,-0.028951,0.209886,0.018344,-0.061504,0.046774,-0.003698,-0.016018,-0.050062,-0.000105,-0.008707,0.074325
13.711,0.074267,0.096903,0.063954,1.028945,-0.437919,-0.569848,1.929456,-0.053210,-0.119667,0.174533,-0.035717,-0.216229,-0.028307,0.210973,0.020113,-0.061119,0.045195,-0.003596,-0.015590,-0.050374,0.000016,-0.010630,0.512733
13.727,0.074079,0.096766,0.064741,1.028627,-0.437816,-0.584096,1.930294,-0.054379,-0.124448,0.174533,-0.035851,-0.215478,-0.027752,0.211804,0.021424,-0.060787,0.044003,-0.003600,-0.015120,-0.050695,0.000223,-0.012177,0.782473
13.744,0.073945,0.096270,0.065976,1.028062,-0.437483,-0.603362,1.931572,-0.055561,-0.132316,0.174533,-0.036102,-0.214346,-0.026780,0.213132,0.022769,-0.060208,0.042145,-0.003745,-0.014140,-0.051334,0.000840,-0.013995,1.106965
13.761,0.073939,0.095700,0.066864,1.027577,-0.437143,-0.613628,1.932578,-0.056132,-0.138091,0.174533,-0.036294,-0.213552,-0.026010,0.214103,0.022789,-0.059742,0.040827,-0.003966,-0.013243,-0.051894,0.001521,-0.014460,1.289024
13.778,0.073972,0.094875,0.067864,1.026945,-0.436691,-0.625305,1.933864,-0.056704,-0.143169,0.174533,-0.036368,-0.212658,-0.025096,0.215210,0.022833,-0.059164,0.040095,-0.004314,-0.012067,-0.052600,0.002199,-0.015103,1.405442
13.794,0.074004,0.093867,0.068518,1.026181,-0.436177,-0.637217,1.935397,-0.057206,-0.143169,0.174533,-0.036416,-0.211760,-0.024142,0.216328,0.022902,-0.058531,0.040075,-0.004759,-0.010719,-0.053370,0.002813,0.000000,1.449448
13.811,0.073994,0.092157,0.068938,1.024797,-0.435428,-0.654238,1.938128,-0.057780,-0.143014,0.174533,-0.036394,-0.210500,-0.023022,0.216950,0.023046,-0.057572,0.039963,-0.005541,-0.008569,-0.054516,0.003850,-0.000509,-0.020341
13.828,0.073898,0.090761,0.069263,1.023547,-0.434926,-0.666575,1.940592,-0.058096,-0.142662,0.174533,-0.036301,-0.210490,-0.022564,0.217316,0.023178,-0.056848,0.039810,-0.006198,-0.006882,-0.055086,0.004586,-0.001071,-0.069142
13.844,0.073571,0.088468,0.069800,1.021240,-0.434292,-0.685222,1.945083,-0.058405,-0.141694,0.174533,-0.036002,-0.210377,-0.022558,0.217687,0.023400,-0.055725,0.039443,-0.007291,-0.004226,-0.055339,0.005682,-0.001592,-0.180562
13.861,0.073183,0.086787,0.070216,1.019307,-0.433987,-0.693681,1.948793,-0.058491,-0.140638,0.174533,-0.035665,-0.210198,-0.022547,0.217688,0.023561,-0.054931,0.039082,-0.008094,-0.002345,-0.055501,0.006346,-0.002592,-0.244192
13.878,0.072605,0.084884,0.070720,1.016858,-0.433804,-0.703223,1.953391,-0.058457,-0.139107,0.174533,-0.035176,-0.209891,-0.022525,0.217698,0.023561,-0.054504,0.038575,-0.008998,-0.001479,-0.055659,0.006677,-0.003742,-0.304953
13.894,0.071852,0.083899,0.071283,1.014074,-0.433822,-0.713050,1.958465,-0.058300,-0.137138,0.174533,-0.034568,-0.209464,-0.022484,0.217710,0.023566,-0.054494,0.037959,-0.009240,-0.000808,-0.055783,0.006877,-0.004517,-0.374268
13.911,0.070463,0.083863,0.072185,1.009511,-0.434222,-0.727544,1.966395,-0.057788,-0.133640,0.174533,-0.033470,-0.208606,-0.022395,0.217747,0.023574,-0.054461,0.036888,-0.009326,-0.000045,-0.055881,0.000036,-0.006522,-0.424532
13.928,0.069324,0.083794,0.072851,1.006088,-0.434765,-0.737502,1.972047,-0.057225,-0.130865,0.174533,-0.032582,-0.207838,-0.022309,0.217780,0.023585,-0.054418,0.036055,-0.009326,0.000180,-0.055879,-0.000111,-0.007587,-0.422192
13.945,0.067894,0.083661,0.073645,1.001973,-0.435609,-0.748829,1.978553,-0.056410,-0.127432,0.174533,-0.031463,-0.206818,-0.022194,0.217826,0.023596,-0.054342,0.035032,-0.009329,0.000441,-0.055810,-0.000167,-0.008711,-0.142101
13.961,0.065676,0.083363,0.074818,0.995789,-0.437229,-0.763262,1.984513,-0.054940,-0.122097,0.174533,-0.029710,-0.205124,-0.021998,0.217884,0.023608,-0.054163,0.033465,-0.009335,0.000830,-0.055576,-0.000081,-0.010248,-0.072059
13.978,0.064078,0.083077,0.075617,0.991477,-0.438553,-0.770544,1.986693,-0.053702,-0.118368,0.174533,-0.028435,-0.203826,-0.021850,0.217925,0.023615,-0.053984,0.032363,-0.009336,0.001104,-0.055320,-0.000002,-0.011403,-0.020326
13.995,0.062188,0.082691,0.076526,0.986458,-0.440273,-0.778975,1.989206,-0.052090,-0.113995,0.174533,-0.026917,-0.202229,-0.021655,0.217954,0.023620,-0.053741,0.031075,-0.009339,0.001428,-0.054938,0.000274,-0.011925,0.075769
14.011,0.059423,0.082017,0.076696,0.979246,-0.443029,-0.791244,1.992295,-0.049397,-0.110842,0.174533,-0.024675,-0.199786,-0.021351,0.217963,0.023599,-0.053320,0.029199,-0.009337,0.001659,-0.054234,0.000705,-0.013108,0.177575
14.028,0.057529,0.081448,0.076831,0.975639,-0.445020,-0.799692,1.993664,-0.047296,-0.110800,0.174533,-0.023114,-0.198041,-0.021130,0.217959,0.023568,-0.052983,0.028799,-0.009321,0.001835,-0.053650,0.001010,-0.014369,0.231728
14.045,0.057521,0.080722,0.077010,0.972834,-0.447304,-0.809202,1.995237,-0.044791,-0.110694,0.174533,-0.021366,-0.196059,-0.020868,0.217932,0.023528,-0.052580,0.028439,-0.009297,0.002061,-0.052917,0.001553,-0.014918,0.294628
14.061,0.057435,0.079504,0.077326,0.968565,-0.450667,-0.821623,1.997581,-0.040878,-0.110281,0.174533,-0.020103,-0.194107,-0.020470,0.217856,0.023457,-0.051942,0.027861,-0.009249,0.002448,-0.051718,0.002425,-0.000247,0.354949
14.078,0.057298,0.078601,0.077574,0.965623,-0.450667,-0.827639,1.999131,-0.038157,-0.109832,0.174533,-0.019257,-0.193165,-0.020403,0.217783,0.023396,-0.051498,0.027436,-0.009204,0.002737,-0.050860,0.003102,-0.001203,0.380462
14.095,0.057051,0.077507,0.077887,0.962194,-0.450671,-0.834392,2.000017,-0.035012,-0.109212,0.174533,-0.018289,-0.192117,-0.020326,0.217697,0.023319,-0.050989,0.026920,-0.009137,0.003099,-0.049861,0.003813,-0.002706,0.182263
14.112,0.056683,0.076309,0.078248,0.958489,-0.450712,-0.841412,2.000965,-0.031720,-0.108424,0.174533,-0.017264,-0.191043,-0.020239,0.217596,0.023235,-0.050986,0.026345,-0.009056,0.003513,-0.048804,0.004607,-0.004126,0.177236
14.128,0.055946,0.074545,0.078826,0.952958,-0.450910,-0.851385,2.002347,-0.027071,-0.107048,0.174533,-0.015764,-0.190134,-0.020113,0.217434,0.023107,-0.050933,0.025452,-0.008922,0.004164,-0.047301,0.005622,-0.006469,0.148708
14.145,0.055237,0.073273,0.079293,0.948747,-0.451295,-0.858741,2.003409,-0.025483,-0.105751,0.174533,-0.014636,-0.189787,-0.020016,0.217258,0.023000,-0.050859,0.024733,-0.008815,0.004648,-0.046211,0.006117,-0.006493,0.160082
14.162,0.053863,0.071430,0.080076,0.942044,-0.452582,-0.870558,2.005173,-0.022829,-0.103012,0.174533,-0.012835,-0.189172,-0.020012,0.216758,0.022764,-0.050727,0.023455,-0.008599,0.005283,-0.044515,0.006653,-0.007754,0.000000
14.178,0.052790,0.070303,0.080631,0.937571,-0.453861,-0.878488,2.006008,-0.020918,-0.100858,0.174533,-0.011610,-0.188704,-0.020000,0.216309,0.022579,-0.050589,0.022510,-0.008402,0.005620,-0.044342,0.006952,-0.009474,0.006519
14.195,0.051496,0.069127,0.081263,0.932650,-0.455573,-0.887188,2.006007,-0.018676,-0.098330,0.174533,-0.010236,-0.188141,-0.019974,0.215749,0.022360,-0.050389,0.021404,-0.008140,0.005926,-0.044143,0.007227,-0.011988,-0.009376
14.212,0.049502,0.067557,0.082184,0.925661,-0.458439,-0.893853,2.005976,-0.015210,-0.094643,0.174533,-0.008230,-0.187237,-0.019919,0.214912,0.022041,-0.050007,0.019728,-0.007689,0.006282,-0.043840,0.007515,-0.016459,-0.060509
14.228,0.047338,0.066743,0.083139,0.918520,-0.461774,-0.900637,2.005885,-0.011304,-0.094180,0.174533,-0.006127,-0.186192,-0.019840,0.214069,0.021988,-0.049489,0.017933,-0.007162,0.006592,-0.043488,0.000128,-0.020393,-0.157102
14.245,0.045796,0.066473,0.083793,0.913597,-0.464302,-0.905333,2.005823,-0.008402,-0.094062,0.174533,-0.004656,-0.185418,-0.019779,0.213816,0.021940,-0.049046,0.016668,-0.006977,0.006778,-0.043198,0.000319,-0.020807,-0.246435
14.262,0.043319,0.066156,0.084290,0.905897,-0.468642,-0.912809,2.005789,-0.003483,-0.093570,0.174533,-0.002310,-0.184138,-0.019771,0.213313,0.021799,-0.048200,0.014644,-0.006956,0.006987,-0.042629,0.000831,-0.001067,-0.398505
14.279,0.042030,0.065962,0.084453,0.900734,-0.471711,-0.917886,2.005765,0.000077,-0.093093,0.174533,-0.000705,-0.183231,-0.019765,0.212945,0.021664,-0.047556,0.013261,-0.006907,0.007095,-0.042176,0.001393,-0.003227,-0.504260
14.295,0.040891,0.065614,0.084731,0.894760,-0.475797,-0.923846,2.005640,0.006108,-0.092215,0.174533,0.001867,-0.181747,-0.019754,0.212946,0.021400,-0.046457,0.011853,-0.006760,0.007255,-0.041368,0.002729,-0.007749,-0.666945
14.312,0.040491,0.065330,0.084937,0.891405,-0.476690,-0.927187,2.005454,0.010429,-0.091910,0.174533,0.003611,-0.180732,-0.019745,0.212955,0.021197,-0.045677,0.011162,-0.006618,0.007377,-0.040773,0.003933,-0.010893,-0.788844
14.329,0.039815,0.064794,0.085295,0.885980,-0.478128,-0.932406,2.004945,0.017611,-0.091935,0.174533,0.006321,-0.179587,-0.019738,0.212964,0.020841,-0.044407,0.010081,-0.006353,0.007610,-0.039773,0.005869,-0.014898,-0.976336
14.345,0.039009,0.064297,0.085714,0.880066,-0.479714,-0.936684,2.004131,0.025533,-0.092058,0.174533,0.007774,-0.179269,-0.019754,0.212920,0.020415,-0.043067,0.008948,-0.006043,0.007902,-0.038671,0.008036,-0.004031,-1.191773
14.362,0.038361,0.064125,0.086032,0.875759,-0.480929,-0.938233,2.003416,0.031256,-0.092220,0.174533,0.008802,-0.179037,-0.019791,0.212779,0.020069,-0.042144,0.008141,-0.005819,0.007904,-0.037878,0.009358,-0.005234,-1.326192
14.379,0.037202,0.063749,0.086565,0.868549,-0.483016,-0.940740,2.001939,0.040635,-0.092647,0.174533,0.010500,-0.178626,-0.019885,0.212392,0.019456,-0.041914,0.006804,-0.005435,0.007935,-0.036612,0.011396,-0.008226,-1.476021
14.395,0.036299,0.063413,0.086954,0.863196,-0.484588,-0.942539,2.000593,0.047438,-0.093114,0.174533,0.011757,-0.178299,-0.019970,0.212003,0.018989,-0.041838,0.005818,-0.005152,0.007985,-0.036057,0.012740,-0.010277,-1.538908
14.412,0.034682,0.062741,0.087609,0.853906,-0.487314,-0.945546,1.997796,0.058938,-0.094247,0.174533,0.013951,-0.177702,-0.020134,0.211167,0.018176,-0.041663,0.004109,-0.004678,0.008124,-0.035796,0.014366,-0.013541,0.000000
14.429,0.033469,0.062170,0.088070,0.847046,-0.489297,-0.947675,1.995362,0.067178,-0.095342,0.174533,0.015592,-0.177229,-0.020260,0.210463,0.017587,-0.041496,0.002840,-0.004515,0.008278,-0.035607,0.015206,-0.015634,-0.007562
14.446,0.033469,0.062170,0.088070,0.847046,-0.489297,-0.947675,1.995362,0.067178,-0.095342,0.174533,0.015592,-0.177229,-0.020260,0.210463,0.017587,-0.041496,0.002840,-0.004515,0.008278,-0.035607,0.015206,-0.015634,-0.007562
14.462,0.032758,0.061807,0.088144,0.843035,-0.490438,-0.948891,1.993814,0.071904,-0.096073,0.174533,0.016561,-0.176941,-0.020333,0.210033,0.017252,-0.041383,0.002097,-0.004514,0.008390,-0.035497,0.015542,-0.016842,-0.010584
14.479,0.031630,0.060189,0.088233,0.835613,-0.491509,-0.948891,1.986718,0.072042,-0.099498,0.174533,0.018736,-0.175660,-0.020333,0.208115,0.017252,-0.040845,0.000727,-0.004514,0.008942,-0.035021,0.000000,-0.017850,-0.020931
14.496,0.030857,0.058969,0.088300,0.830125,-0.492383,-0.949028,1.981418,0.072834,-0.101943,0.174533,0.020313,-0.174767,-0.020311,0.207561,0.017266,-0.040450,-0.000262,-0.004514,0.009444,-0.034726,0.000180,-0.020890,0.038473
14.512,0.030027,0.057672,0.088386,0.823802,-0.493588,-0.949326,1.975180,0.075062,-0.104636,0.174533,0.022087,-0.173809,-0.020281,0.207559,0.017270,-0.039988,-0.001357,-0.004583,0.010146,-0.034726,0.000274,-0.008907,0.109109
14.529,0.029047,0.056202,0.088507,0.815697,-0.495410,-0.949859,1.967106,0.079668,-0.107872,0.174533,0.024327,-0.172670,-0.020235,0.207512,0.017231,-0.039381,-0.002720,-0.004761,0.011169,-0.034714,0.000118,-0.010571,0.291904
14.546,0.028276,0.055041,0.088618,0.808714,-0.497180,-0.950406,1.960100,0.084675,-0.110448,0.174533,0.026239,-0.171746,-0.020175,0.207443,0.017178,-0.038878,-0.003876,-0.004963,0.012121,-0.034699,-0.000308,-0.012342,0.463082
14.562,0.027844,0.054382,0.088685,0.804574,-0.498293,-0.950757,1.955925,0.087929,-0.111897,0.174533,0.027368,-0.171214,-0.020133,0.207397,0.017142,-0.038593,-0.004555,-0.005096,0.012707,-0.034689,-0.000616,-0.013319,0.564796
14.579,0.027844,0.054382,0.088685,0.804574,-0.498293,-0.950757,1.955925,0.087929,-0.111897,0.174533,0.027368,-0.171214,-0.020133,0.207397,0.017142,-0.038593,-0.004555,-0.005096,0.012707,-0.034689,-0.000616,-0.013319,0.564796
14.596,0.027358,0.053640,0.088764,0.799748,-0.499641,-0.951184,1.951036,0.091927,-0.113524,0.174533,0.028682,-0.170606,-0.020079,0.207335,0.017097,-0.038270,-0.005340,-0.005263,0.013404,-0.034676,-0.000982,-0.014010,0.671921
14.613,0.027358,0.053640,0.088764,0.799748,-0.499641,-0.951184,1.951036,0.091927,-0.113524,0.174533,0.028682,-0.170606,-0.020079,0.207335,0.017097,-0.038270,-0.005340,-0.005263,0.013404,-0.034676,-0.000982,-0.014010,0.671921
14.629,0.026757,0.052743,0.089087,0.780334,-0.505261,-0.952978,1.931268,0.108766,-0.113524,0.174533,0.033954,-0.168192,-0.019847,0.207058,0.016904,-0.037816,-0.008475,-0.005983,0.016263,-0.034616,-0.001445,-0.014728,0.793818
14.646,0.026757,0.052743,0.089087,0.780334,-0.505261,-0.952978,1.931268,0.108766,-0.113524,0.174533,0.033954,-0.168192,-0.019847,0.207058,0.016904,-0.037816,-0.008475,-0.005983,0.016263,-0.034616,-0.001445,-0.014728,0.793818
14.663,0.026111,0.051746,0.089427,0.760045,-0.511398,-0.954974,1.910416,0.127146,-0.113645,0.174533,0.039450,-0.167121,-0.019593,0.207058,0.016691,-0.037652,-0.009787,-0.006799,0.019322,-0.034545,-0.002108,-0.015401,0.928637
14.679,0.026111,0.051746,0.089427,0.760045,-0.511398,-0.954974,1.910416,0.127146,-0.113645,0.174533,0.039450,-0.167121,-0.019593,0.207058,0.016691,-0.037652,-0.009787,-0.006799,0.019322,-0.034545,-0.002108,-0.015401,0.928637
14.696,0.024614,0.049378,0.090176,0.738663,-0.525392,-0.959616,1.865625,0.168310,-0.114288,0.174533,0.044279,-0.164702,-0.019073,0.207112,0.016174,-0.037452,-0.012657,-0.008786,0.025974,-0.034355,-0.003812,-0.002699,1.248607
14.713,0.023992,0.048425,0.090455,0.730575,-0.530765,-0.961459,1.850090,0.183408,-0.114729,0.174533,0.046140,-0.163776,-0.018977,0.207177,0.015945,-0.037495,-0.013660,-0.009609,0.028274,-0.034247,-0.006977,-0.004707,1.777961
14.729,0.023471,0.047650,0.090673,0.724236,-0.535037,-0.962989,1.838734,0.194956,-0.115189,0.174533,0.047629,-0.163052,-0.018986,0.207236,0.015742,-0.037622,-0.014395,-0.010283,0.029913,-0.034123,-0.009118,-0.005446,2.144964
14.746,0.022591,0.046347,0.091028,0.713897,-0.542089,-0.965678,1.821184,0.213522,-0.116059,0.174463,0.050116,-0.161872,-0.018994,0.207307,0.015370,-0.037958,-0.015535,-0.011390,0.032348,-0.033852,-0.012021,-0.008182,2.729812
14.763,0.021898,0.045331,0.091298,0.706036,-0.547466,-0.967855,1.808463,0.227528,-0.116777,0.174229,0.052044,-0.160978,-0.018990,0.207340,0.015065,-0.038302,-0.016369,-0.012225,0.032353,-0.033597,-0.013645,-0.009573,3.081341
14.780,0.020786,0.043745,0.091713,0.693951,-0.555700,-0.971388,1.794132,0.249030,-0.117964,0.173312,0.055063,-0.159611,-0.018963,0.207360,0.014566,-0.038960,-0.017272,-0.013482,0.032422,-0.033117,-0.015432,-0.011564,3.510798
14.796,0.019920,0.042573,0.092017,0.685036,-0.561744,-0.974100,1.787016,0.265023,-0.118929,0.172051,0.057321,-0.158615,-0.018932,0.207340,0.014171,-0.039539,-0.017456,-0.013943,0.032532,-0.032687,-0.016306,-0.012621,3.724370
14.813,0.018523,0.040816,0.092376,0.673161,-0.568041,-0.978301,1.778781,0.289517,-0.120586,0.168959,0.060763,-0.158120,-0.018863,0.207259,0.013534,-0.040545,-0.017766,-0.013960,0.032815,-0.031902,-0.007116,-0.013821,3.891471
14.830,0.017365,0.040810,0.092409,0.666183,-0.570738,-0.979858,1.772220,0.303722,-0.122069,0.165445,0.062032,-0.158092,-0.018791,0.207165,0.013010,-0.041441,-0.018036,-0.013989,0.033148,-0.031178,-0.000091,-0.014260,0.000000
14.846,0.016247,0.040787,0.092413,0.659635,-0.572324,-0.979861,1.766008,0.317195,-0.123614,0.161281,0.062067,-0.158030,-0.018716,0.207061,0.012505,-0.042340,-0.018300,-0.014034,0.033542,-0.030419,-0.000136,0.000000,0.016455
14.863,0.014564,0.040720,0.092424,0.650069,-0.574781,-0.979878,1.756817,0.337134,-0.126233,0.153445,0.062262,-0.157870,-0.018709,0.206895,0.011729,-0.043758,-0.018710,-0.014134,0.034270,-0.029156,-0.000305,-0.000784,0.061701
14.880,0.013384,0.040609,0.092421,0.645952,-0.576584,-0.979887,1.750358,0.346945,-0.128282,0.146823,0.062514,-0.157710,-0.018696,0.206778,0.011174,-0.044794,-0.018867,-0.014222,0.034881,-0.028188,-0.000297,-0.001284,0.078303
14.896,0.011586,0.040364,0.092402,0.639576,-0.579482,-0.979819,1.740471,0.362169,-0.131794,0.135051,0.063104,-0.157396,-0.018674,0.206619,0.010321,-0.046390,-0.018906,-0.014381,0.035939,-0.026594,-0.000036,-0.002129,0.075401
14.913,0.011229,0.040126,0.092375,0.634980,-0.581594,-0.979694,1.733552,0.373011,-0.134515,0.125795,0.063671,-0.157134,-0.018663,0.206541,0.010317,-0.047013,-0.018952,-0.014503,0.036748,-0.025416,0.000281,-0.002932,0.053985
14.930,0.010632,0.039653,0.092299,0.627497,-0.584994,-0.979307,1.722769,0.390279,-0.139188,0.109999,0.064792,-0.156665,-0.018662,0.206492,0.010277,-0.047235,-0.019047,-0.014700,0.038080,-0.023515,0.000898,-0.004166,-0.001110
14.947,0.010158,0.039266,0.092216,0.621962,-0.587430,-0.978838,1.715194,0.402701,-0.142787,0.098105,0.065734,-0.156305,-0.018669,0.206520,0.010207,-0.047426,-0.019125,-0.014732,0.039033,-0.022148,0.001600,-0.004609,-0.072809
14.963,0.009366,0.038606,0.092018,0.613272,-0.589820,-0.977762,1.703991,0.421471,-0.148512,0.079598,0.067322,-0.155754,-0.018682,0.206678,0.010031,-0.047780,-0.019258,-0.014719,0.039569,-0.020115,0.003268,-0.006060,-0.221016
14.980,0.008732,0.038061,0.091808,0.606655,-0.591101,-0.976706,1.697381,0.435169,-0.152820,0.065873,0.068578,-0.155755,-0.018690,0.206889,0.009854,-0.048099,-0.019363,-0.014699,0.039890,-0.019468,0.004844,-0.006877,-0.376811
14.997,0.008061,0.037497,0.091542,0.599998,-0.591955,-0.975432,1.692391,0.448514,-0.157080,0.052455,0.069842,-0.155761,-0.018702,0.207173,0.009636,-0.048458,-0.019470,-0.014672,0.040201,-0.018838,0.006677,-0.007244,-0.582599
15.013,0.006740,0.037190,0.090928,0.587725,-0.592793,-0.972516,1.683334,0.466976,-0.164749,0.034818,0.071378,-0.155794,-0.018732,0.207852,0.009144,-0.049209,-0.019519,-0.014595,0.040705,-0.017702,0.009872,-0.007992,-0.939616
15.030,0.005809,0.037146,0.090435,0.579472,-0.593338,-0.970176,1.677253,0.477708,-0.169729,0.024951,0.071403,-0.155835,-0.018749,0.208406,0.008767,-0.049767,-0.019547,-0.014514,0.040990,-0.016949,0.012240,-0.008597,-1.221758
15.047,0.004767,0.037057,0.089820,0.570434,-0.593924,-0.967270,1.670541,0.489284,-0.172118,0.014361,0.071445,-0.155901,-0.018757,0.209099,0.008322,-0.050410,-0.019577,-0.014391,0.041244,-0.016132,0.014744,-0.009288,-1.525301
15.063,0.003193,0.036787,0.088753,0.556923,-0.594805,-0.962416,1.660280,0.506326,-0.172185,0.000560,0.071544,-0.156049,-0.018739,0.210277,0.007624,-0.051435,-0.019629,-0.014144,0.041545,-0.014918,0.018749,-0.010123,-2.044961
15.080,0.002130,0.036515,0.087940,0.547892,-0.595410,-0.958873,1.653180,0.514154,-0.172373,-0.006448,0.071638,-0.156188,-0.018709,0.211155,0.007143,-0.052159,-0.019670,-0.013940,0.041703,-0.014107,0.021119,-0.010583,-2.416250
15.097,0.000449,0.035961,0.086504,0.537461,-0.596389,-0.952854,1.641517,0.526756,-0.173050,-0.017745,0.071823,-0.156472,-0.018627,0.212667,0.006380,-0.053335,-0.019720,-0.013561,0.041881,-0.012827,0.024631,-0.003594,-3.000657
